Main_Atlas_Number,Main_Display_Name,Location_X,Location_Y,Density,Density_trans,Location_Current_County,Location_Historic_County,Location_Current_Parish
3890,"Caesar's Camp, Wimbledon Common, Greater London Authority (Bensbury; Warren Bulwarks; The Rounds)",-26829,6696902,5.457908429486976e-13,-3.8031641944281738,Greater London Authority,Surrey,NA
3891,"West Wickham Common, Greater London Authority",855,6686789,4.541744204603138e-13,-3.8032716708411796,Greater London Authority,Kent,NA
3892,"Horsenden Hill, Greater London Authority (Horsadun)",-36248,6718536,5.908086461179346e-13,-3.803116211927821,Greater London Authority,Middlesex,NA
3893,"Earthworks At Old Park, Greater London Authority",-10137,6736072,5.1938132310788e-13,-3.80319371678483,Greater London Authority,Middlesex,NA
3894,"Uphall Camp, Greater London Authority",8121,6718461,4.568033156277396e-13,-3.8032683734264,Greater London Authority,Essex,NA
3895,"Holwood Camp, Greater London Authority (Caesar's Camp; Holwood House Hillfort)",4598,6684566,4.4062383685045793e-13,-3.8032888941386975,Greater London Authority,Kent,NA
3896,"North Berwick Law, East Lothian",-302091,7568141,3.0430558081150192e-12,-3.8018628978229843,East Lothian,East Lothian,North Berwick
3897,"Whalebone Lane North, Greater London Authority",16128,6725217,4.339633419877043e-13,-3.803297503354937,Greater London Authority,Essex,NA
3898,"Brownrigg, East Lothian",-302400,7562420,3.127235005209682e-12,-3.8018371261895747,East Lothian,East Lothian,Prestonkirk
3899,"Craig's Quarry, East Lothian",-310690,7566740,3.0572781250649727e-12,-3.8018585070448574,East Lothian,East Lothian,Dirleton
3900,"Kilmurdie, East Lothian",-305133,7566913,3.0611070515285793e-12,-3.8018573275346745,East Lothian,East Lothian,Dirleton
3901,"East Fenton, East Lothian",-307778,7563230,3.112058957924886e-12,-3.8018417342535664,East Lothian,East Lothian,Dirleton
3902,"White Castle, East Lothian",-291637,7540318,3.4090083710794964e-12,-3.8017544186416123,East Lothian,East Lothian,Garvald And Bara
3903,"Friar's Nose, East Lothian (Kilmade Burn)",-282481,7530676,3.4859172613811972e-12,-3.801732723804374,East Lothian,East Lothian,Whittingehame
3904,"St Agnes, Scottish Borders (Whiteadder Water)",-279655,7531018,3.468389875705016e-12,-3.8017376367328253,Scottish Borders,East Lothian,Stenton
3905,"Pleasants, East Lothian",-283688,7552694,3.2227981342034256e-12,-3.8018084819109808,East Lothian,East Lothian,Spott
3906,"Chesterhall, East Lothian",-277686,7554890,3.157672922895351e-12,-3.801827933465511,East Lothian,East Lothian,Dunbar
3907,"Doon Hill, East Lothian",-279281,7552778,3.1977949743187173e-12,-3.801815915264838,East Lothian,East Lothian,Spott
3908,"Easter Broomhouse, East Lothian",-280026,7554279,3.18100796433265e-12,-3.801820930060238,East Lothian,East Lothian,Spott
3909,"Bowerhouse, East Lothian",-282655,7555005,3.185114347550028e-12,-3.8018197015582813,East Lothian,East Lothian,Dunbar
3910,"Doon Hill, East Lothian",-279042,7553018,3.19295757508596e-12,-3.8018173583500934,East Lothian,East Lothian,Spott
3911,"Dunbar, Castle Park, East Lothian (Bayswell Road, Swimming Pool Development)",-280305,7559437,3.1075230981318237e-12,-3.8018431147397758,East Lothian,East Lothian,Dunbar
3912,"Belton House, East Lothian",-285743,7555626,3.1906968578520337e-12,-3.801818033316358,East Lothian,East Lothian,Dunbar
3913,"The Chesters, Spott, East Lothian",-283448,7549910,3.25990368271654e-12,-3.8017975285308174,East Lothian,East Lothian,Spott
3914,"Spott Dod, East Lothian",-282565,7550878,3.2424003932635795e-12,-3.801802683902149,East Lothian,East Lothian,Spott
3915,"Pinkerton, East Lothian",-276865,7550596,3.212708882924048e-12,-3.8018114762766433,East Lothian,East Lothian,Dunbar
3916,"Spott Mill, East Lothian",-284475,7550467,3.2570666430093485e-12,-3.801798362756762,East Lothian,East Lothian,Spott
3917,"Bell Craig, East Lothian (Bell Craig, Spott)",-280859,7550014,3.2452054902896948e-12,-3.801801856318196,East Lothian,East Lothian,Spott
3918,"Whittingehame Castle, East Lothian (Whittingehame Tower)",-294074,7548138,3.31681360424208e-12,-3.801780906224749,East Lothian,East Lothian,Whittingehame
3919,"Shooters Hill, Greater London Authority",7679,6704864,4.499119234289776e-13,-3.803277047307497,Greater London Authority,Kent,NA
3920,"Birks Plantation, East Lothian",-293685,7545934,3.344301928528012e-12,-3.8017729526269264,East Lothian,East Lothian,Whittingehame
3921,"Auldhame, East Lothian (Seacliff Harbour; Seacliffe)",-293964,7569165,3.0161538212917307e-12,-3.8018712446707847,East Lothian,East Lothian,Whitekirk And Tyninghame
3922,"Hobbs Hill, Buckinghamshire",-88961,6751843,7.540051516325019e-13,-3.8029621199627366,Buckinghamshire,Buckinghamshire,Great and Little Kimble cum Marsh
3923,"Pinkerton Hill, East Lothian (Meikle Pinkerton)",-275985,7552022,3.1867948696669355e-12,-3.8018191991351,East Lothian,East Lothian,Dunbar
3924,"Thorntonloch, East Lothian (Thornton Burn)",-267192,7550302,3.1370455524181475e-12,-3.801834156075619,East Lothian,East Lothian,Innerwick
3925,"Glen Cottage, East Lothian (Dryburn)",-275474,7550587,3.20314254872165e-12,-3.8018143218566123,East Lothian,East Lothian,Dunbar
3926,"Glen Cottage, East Lothian (Dryburn)",-275302,7550937,3.1970529363448597e-12,-3.801816136523881,East Lothian,East Lothian,Dunbar
3927,"Blackcastle Hill, East Lothian",-273993,7546062,3.2533650390833027e-12,-3.801799452011941,East Lothian,East Lothian,Innerwick
3928,"Innerwick Castle, East Lothian",-270102,7549640,3.173226370424771e-12,-3.8018232612814047,East Lothian,East Lothian,Innerwick
3929,"Glen Cottage, East Lothian (Dry Burn)",-276289,7550560,3.2092652768444135e-12,-3.801812499883381,East Lothian,East Lothian,Dunbar
3930,"Branxton Cottage, East Lothian (Black Castle Cottage)",-270324,7547220,3.2080771724348012e-12,-3.801812853233509,East Lothian,East Lothian,Innerwick
3931,"Harp Law, East Lothian",-267595,7549013,3.158733734314971e-12,-3.8018276142641905,East Lothian,East Lothian,Innerwick
3932,"Traprain Law, East Lothian (Dumpender Law)",-297708,7551155,3.2815365047565997e-12,-3.8017911849784114,East Lothian,East Lothian,Prestonkirk
3933,"Hadley Wood, Greater London Authority",-19561,6738853,5.48083413080727e-13,-3.8031616817118836,Greater London Authority,Middlesex,NA
3934,"Carfrae, Scottish Borders (Carfraegate)",-311933,7515274,3.6081524332808432e-12,-3.8016989581100313,Scottish Borders,Berwickshire,Channelkirk
3935,"Damerham, Hampshire",-208247,6612177,9.62031475484503e-13,-3.802798008344502,Hampshire,Hampshire and Isle of Wight,Damerham
3936,"Headshaw, Scottish Borders",-313432,7516768,3.5918418716817824e-12,-3.801703414427327,Scottish Borders,Berwickshire,Channelkirk
3937,"Kirktonhill, Scottish Borders",-316806,7514646,3.5873554038568806e-12,-3.8017046428206616,Scottish Borders,Berwickshire,Channelkirk
3938,"Worlebury Camp, North Somerset",-332470,6684752,1.4514471939476881e-12,-3.802496005545415,North Somerset,Somerset,Weston-super-Mare
3939,"Wain's Hill, North Somerset",-320295,6698004,1.4950625838528516e-12,-3.802472979174931,North Somerset,Somerset,Clevedon
3940,"Cadbury Hill Camp, Congresbury, North Somerset (Cadbury, Congresbury; Cadcong)",-312131,6688897,1.4495844384873514e-12,-3.8024970002669525,North Somerset,Somerset,Congresbury
3941,"Overhowden, Scottish Borders",-314026,7510679,3.62412468172876e-12,-3.8016946085945773,Scottish Borders,Berwickshire,Channelkirk
3942,"Norsey Wood, Essex",48465,6733887,3.3104010436716873e-13,-3.803444910065105,Essex,Essex,Billericay
3943,"Camulodunum, Essex",97109,6779067,1.904241495163505e-13,-3.803715304527897,Essex,Essex,Colchester
3944,"Skitt's Hill Camp, Essex (Braintree; Mount House)",61689,6778380,2.8528590403565305e-13,-3.803521548481002,Essex,Essex,Braintree
3945,"Hougham Without, Kent",138131,6643494,8.878647377166239e-14,-3.804029406514898,Kent,Kent,Hougham Without
3946,"Bowerhouse, Scottish Borders (Nether Bowerhouse)",-313169,7508734,3.6379756018791614e-12,-3.8016908481794847,Scottish Borders,Berwickshire,Channelkirk
3947,"Kirktonhill, Scottish Borders",-316563,7514208,3.591284482431482e-12,-3.8017035669787522,Scottish Borders,Berwickshire,Channelkirk
3948,"Cadbury Castle, South Cadbury, Somerset (South Cadbury; South Cadbury Castle)",-281840,6625540,1.1291554984255954e-12,-3.802684250637924,Somerset,Somerset,South Cadbury
3949,"Huntshaw, Scottish Borders",-298082,7489300,3.7359276312776115e-12,-3.801664551855969,Scottish Borders,Berwickshire,Earlston
3950,"Horton Camp, South Gloucestershire (The Castles)",-260611,6720554,1.4220478170829632e-12,-3.8025118160976508,South Gloucestershire,Gloucestershire,Horton
3951,"Camp Hill, South Gloucestershire (Rockhampton)",-277803,6733861,1.4919459865339785e-12,-3.8024746080041374,South Gloucestershire,Gloucestershire,Thornbury
3953,"Knole Park Camp, South Gloucestershire",-287606,6718725,1.495684399259104e-12,-3.802472654494753,South Gloucestershire,Gloucestershire,Almondsbury
3954,"Abbey Camp, Alveston, South Gloucestershire (Little Abbey Camp; Castle Camp)",-279012,6727492,1.4873087372710652e-12,-3.8024770362218105,South Gloucestershire,Gloucestershire,Thornbury
3955,"Elberton Camp, South Gloucestershire (Oldown Settlement)",-285790,6726865,1.5065201433142996e-12,-3.8024670125346445,South Gloucestershire,Gloucestershire,Aust
3957,"Bloody Acre, South Gloucestershire",-272725,6732040,1.473189069819622e-12,-3.802484464285842,South Gloucestershire,Gloucestershire,Cromhall
3958,"Dyrham Camp, South Gloucestershire (Talbot Farm; Barhill Camp; Burrills Camp; Burrell's Camp; Hinton Hillfort)",-264242,6708213,1.4136971043683595e-12,-3.8025163508921684,South Gloucestershire,Gloucestershire,Dyfham and Hinton
3959,"Old Sodbury Camp, South Gloucestershire (Sodbury Camp)",-261160,6717686,1.4201002036472084e-12,-3.802512871976144,South Gloucestershire,Gloucestershire,Little Sodbury
3960,"Sodbury Camp, Barnhill Quarry, South Gloucestershire",-266950,6719749,1.4399987365987883e-12,-3.802502134038939,South Gloucestershire,Gloucestershire,Yate
3961,"Bury Hill, Winterbourne, South Gloucestershire (Bury Hill, Moorend; Winterbourne Bury Hill)",-278617,6711954,1.4582351071203582e-12,-3.802492388706909,South Gloucestershire,Gloucestershire,Winterbourne
3962,"Berwick, Bath and NE Somerset (Berewyke; Berewyck,)",-264207,6685547,1.3602941608647197e-12,-3.802545827816124,Bath and NE Somerset,Somerset,Bath
3963,"Little Solsbury Hill Camp, Bath and NE Somerset (Solsbury Hill, Batheaston; Little Solisbury Camp)",-259928,6694068,1.3732708905457557e-12,-3.8025385876218767,Bath and NE Somerset,Somerset,Batheaston
3965,"Highbury Hill, Bath and NE Somerset",-281102,6678072,1.3662705930009695e-12,-3.8025424870484614,Bath and NE Somerset,Somerset,Clutton
3967,"Stantonbury Camp, Bath and NE Somerset",-275170,6687183,1.3865086656259539e-12,-3.802531253565473,Bath and NE Somerset,Somerset,Marksbury
3968,"Little Down Camp, Bath and NE Somerset",-269404,6695590,1.3984097847850775e-12,-3.802524703986565,Bath and NE Somerset,Somerset,North Stoke
3969,"South Stoke, Bath and NE Somerset",-261958,6683474,1.3497759378731255e-12,-3.8025517337746364,Bath and NE Somerset,Somerset,South Stoke
3970,"Maes Knoll Camp, Bath and NE Somerset (Maes Knoll Tump; Maesknoll Tump; Maes Tump)",-286713,6690933,1.4192278883174824e-12,-3.802513345239061,Bath and NE Somerset,Somerset,Norton Malreward
3971,"Burledge, Bath and NE Somerset (Burledge Hill; Burledge Common)",-289574,6678808,1.3813810358204008e-12,-3.8025340882490974,Bath and NE Somerset,Somerset,West Harptree
3972,"Tunley Camp, Bath and NE Somerset",-273445,6679885,1.3600858688718546e-12,-3.8025459444443004,Bath and NE Somerset,Somerset,Camerton
3973,"The Castle, Tytherington, South Gloucestershire (Castle Hill; Tytherington Hillfort)",-276791,6726776,1.4794879404930192e-12,-3.802481144125232,South Gloucestershire,Gloucestershire,Tytherington
3974,"Backwell, North Somerset",-303783,6693990,1.457469569985614e-12,-3.8024927959902155,North Somerset,Somerset,Backwell
3975,"Banwell Camp, North Somerset",-317219,6679335,1.415266019765159e-12,-3.802515497400205,North Somerset,Somerset,Banwell
3976,"Tap's Combe Camp, North Somerset",-306328,6692408,1.4554287671649558e-12,-3.8024938825152605,North Somerset,Somerset,Brockley
3977,"Burrington Camp, North Somerset",-306160,6679103,1.4032295475549165e-12,-3.802522063200375,North Somerset,Somerset,Burrington
3978,"Dolebury Camp, North Somerset (Doleburry Warren; Rowbarrow; Dolbury Camp)",-310668,6679328,1.4089433281582145e-12,-3.802518941223115,North Somerset,Somerset,Churchill
3979,"Dinghurst Camp, North Somerset",-311550,6679639,1.4111497838915027e-12,-3.8025177381262227,North Somerset,Somerset,Churchill
3980,"Cleeve Toot Camp, North Somerset",-308769,6690168,1.4503174303726164e-12,-3.802496608732917,North Somerset,Somerset,Cleeve
3982,"Tinker's Batch, North Somerset (Elborough Hill)",-323435,6678107,1.415027556236766e-12,-3.8025156270797,North Somerset,Somerset,Hutton
3983,"Stokeleigh Camp, North Somerset",-293373,6702484,1.4672739574597071e-12,-3.8024875917079974,North Somerset,Somerset,Long Ashton
3984,"Burgh Walls Camp, North Somerset (Burwalls Camp; Bower Walls Camp; Burgh Walls; Bowre Walls; Borough Walls)",-292904,6702022,1.4649866061791753e-12,-3.8024888035623428,North Somerset,Somerset,Long Ashton
3985,"Conygar, North Somerset (Conygar Camp; Portbury)",-303094,6705318,1.4943949316193261e-12,-3.8024733278996052,North Somerset,Somerset,Portbury
3986,"Cadbury Camp, Tickenham, North Somerset",-310229,6701019,1.492150012829286e-12,-3.802474501297056,North Somerset,Somerset,Tickenham
3987,"Black Hill, Earlston, Scottish Borders (Black Hill, Cowdenknowes)",-296017,7484127,3.7366271496886396e-12,-3.801664365900309,Scottish Borders,Berwickshire,Earlston
3988,"White Hill, Earlston, Scottish Borders",-297263,7485441,3.736496202454991e-12,-3.8016644007085616,Scottish Borders,Berwickshire,Earlston
3989,"Fengate, Peterborough",-24238,6904723,3.3655164419720487e-13,-3.803436216438946,Peterborough,Cambridgeshire,Peterborough
3990,"Redpath, Scottish Borders",-295520,7482095,3.734635057036053e-12,-3.801664895533482,Scottish Borders,Berwickshire,Earlston
3991,"Blythe, Scottish Borders",-296846,7506101,3.696064175032822e-12,-3.8016751915850526,Scottish Borders,Berwickshire,Lauder
3992,"Bonnet Plantation, Scottish Borders",-301260,7504298,3.6981261608405104e-12,-3.801674639162662,Scottish Borders,Berwickshire,Lauder
3994,"Thirlestane Hill, Scottish Borders",-298939,7504375,3.7014625574476775e-12,-3.801673745796254,Scottish Borders,Berwickshire,Lauder
3995,"Annables Farm, Hertfordshire",-45015,6767413,6.126007881924667e-13,-3.8030939482979407,Hertfordshire,Bedfordshire,Harpenden Rural
3996,"Boon Hill, Scottish Borders",-298126,7500991,3.714686430133315e-12,-3.8016702107496534,Scottish Borders,Berwickshire,Legerwood
3997,"Seasalter, Kent",113106,6682545,1.441916987902924e-13,-3.803837144963818,Kent,Kent,Whitstable
3998,"Thirlestane, Scottish Borders",-299235,7503857,3.70313125801995e-12,-3.801673299201253,Scottish Borders,Berwickshire,Lauder
3999,"Boon, Scottish Borders",-299427,7500020,3.716046372652611e-12,-3.8016698477319957,Scottish Borders,Berwickshire,Legerwood
4000,"Selsey-Chichester, West Sussex",-89347,6587959,4.71938515957792e-13,-3.8032496567339864,West Sussex,Sussex,Selsey
4001,"Chester Hill, Lauder, Scottish Borders",-306776,7501399,3.693734283998042e-12,-3.8016758160548516,Scottish Borders,Berwickshire,Lauder
4002,"Legerwood Hill, Scottish Borders",-296333,7493253,3.734148741895385e-12,-3.8016650248606174,Scottish Borders,Berwickshire,Legerwood
4003,"Birkenside Hill, Scottish Borders",-299040,7491099,3.733553387917675e-12,-3.801665183201659,Scottish Borders,Berwickshire,Legerwood
4004,"West Morriston, Scottish Borders",-293763,7490848,3.7376488415992455e-12,-3.8016640943461426,Scottish Borders,Berwickshire,Legerwood
4005,"Grizzlefield, East Rings, Scottish Borders",-294919,7489667,3.7382504000977684e-12,-3.801663934484285,Scottish Borders,Berwickshire,Earlston
4006,"Grizzlefield, West Rings, Scottish Borders",-295644,7489625,3.737955508907054e-12,-3.801664012848115,Scottish Borders,Berwickshire,Earlston
4007,"Bemersyde, Scottish Borders",-293623,7479513,3.730836662378969e-12,-3.8016659059815283,Scottish Borders,Berwickshire,Mertoun
4008,"Longcroft, Scottish Borders",-305781,7514805,3.6336063788345224e-12,-3.801692033247615,Scottish Borders,Berwickshire,Lauder
4009,"West Addinston Hill, Scottish Borders (Addinston)",-307422,7513498,3.6364342626688678e-12,-3.801691266118401,Scottish Borders,Berwickshire,Lauder
4010,"Kelphope Burn, Scottish Borders (Dodcleugh)",-307849,7518398,3.6035472955865766e-12,-3.801700214803269,Scottish Borders,Berwickshire,Lauder
4011,"Tollis Hill, Scottish Borders",-308778,7521333,3.579186963141588e-12,-3.8017068822481614,Scottish Borders,Berwickshire,Lauder
4012,"Hillhouse, Scottish Borders",-310689,7516588,3.605161843773793e-12,-3.8016997740754808,Scottish Borders,Berwickshire,Channelkirk
4013,"Wallace's Knowe, Scottish Borders (Glenburnie)",-303605,7516718,3.626792058985467e-12,-3.801693883600066,Scottish Borders,Berwickshire,Lauder
4014,"Harefaulds, Scottish Borders (Haerfaulds)",-298257,7507224,3.689786161651817e-12,-3.801676874914907,Scottish Borders,Berwickshire,Lauder
4015,"Gretton, Northamptonshire",-73811,6898290,4.388920972751752e-13,-3.803291123268836,Northamptonshire,Northamptonshire,Gretton
4016,"Blackchester, Scottish Borders",-310091,7507810,3.656227937407173e-12,-3.8016859088999437,Scottish Borders,Berwickshire,Lauder
4017,"Nether Howden Rings, Scottish Borders",-310204,7512320,3.6328579712151608e-12,-3.8016922363442283,Scottish Borders,Berwickshire,Channelkirk
4018,"Lylestone Plantation, Scottish Borders",-305719,7511893,3.650998146069266e-12,-3.8016873222765284,Scottish Borders,Berwickshire,Lauder
4019,"Burncastle, Scottish Borders",-304424,7510236,3.663583166056299e-12,-3.801683923633464,Scottish Borders,Berwickshire,Lauder
4020,"Dabshead, Scottish Borders (Dabshead Hill; Dubshood; Dabshood)",-303137,7509272,3.671728754059482e-12,-3.8016817284652746,Scottish Borders,Berwickshire,Lauder
4021,"Courthill, Scottish Borders",-277774,7482552,3.698054926686461e-12,-3.801674658243071,Scottish Borders,Berwickshire,Nenthorn
4022,"Third, Scottish Borders",-291012,7480755,3.732281821645276e-12,-3.801665521451259,Scottish Borders,Berwickshire,Mertoun
4023,"Sand Point, North Somerset",-330626,6690405,1.4747670860101121e-12,-3.802483631526007,North Somerset,Somerset,Kewstoke
4024,"Brotherstone Hill West, Scottish Borders",-291545,7482273,3.734898384238208e-12,-3.8016648255113297,Scottish Borders,Berwickshire,Mertoun
4025,"Butchercote, Scottish Borders",-288628,7480049,3.7284948510162285e-12,-3.8016665293276155,Scottish Borders,Berwickshire,Mertoun
4026,"Heckside Plantation, Clinthill, Scottish Borders (Heckside Plantation 1; Clinthill; Clint Lodge; Heckside 1)",-292806,7477091,3.725175974018747e-12,-3.8016674132447568,Scottish Borders,Berwickshire,Mertoun
4027,"Heckside Plantation, Clinthill, Scottish Borders (Heckside Plantation 2; Clinthill; Heckside 2)",-291957,7477315,3.725512223842502e-12,-3.8016673236648533,Scottish Borders,Berwickshire,Mertoun
4028,"Whitrighill, Scottish Borders (Whiterigg Hill)",-289527,7479776,3.729135735621913e-12,-3.801666358707522,Scottish Borders,Berwickshire,Mertoun
4029,"Blackcastle Rings, Scottish Borders",-277131,7503495,3.660039763851284e-12,-3.801684879674039,Scottish Borders,Berwickshire,Greenlaw
4030,"Rumbleton Law, Scottish Borders",-280757,7499276,3.693655272563359e-12,-3.8016758372370067,Scottish Borders,Berwickshire,Gordon
4031,"Hareheugh Craigs, Scottish Borders (Stenmuir)",-278060,7489647,3.7003166769408705e-12,-3.801674052554677,Scottish Borders,Berwickshire,Hume
4032,"Calleva Atrebatum, Hampshire (Silchester (The Inner Earthwork))",-120553,6684726,8.512764638911733e-13,-3.802881704905761,Hampshire,Hampshire and Isle of Wight,Silchester
4033,"Fans, Scottish Borders",-289585,7492623,3.732998413640282e-12,-3.8016653308200317,Scottish Borders,Berwickshire,Earlston
4034,"Gordon Castle, Bogle Plantation, Scottish Borders",-285560,7496152,3.718723712644904e-12,-3.8016691333395984,Scottish Borders,Berwickshire,Gordon
4035,"Clifton Down Camp, City of Bristol (Clifton Camp; Clifton Down Promontory Fort; St Vincent's Rocks)",-292396,6702557,1.4655650661505294e-12,-3.8024884969585924,City of Bristol,Somerset,NA
4036,"Bagendon, Gloucestershire (Perrotts Brook Dykes)",-221529,6757298,1.2748450988725372e-12,-3.8025948201934034,Gloucestershire,Gloucestershire,Bagendon
4037,"High Brotheridge, Gloucestershire (High Brotheridge Camp; Cooper's Hill Camp)",-240734,6767914,1.3402924505517359e-12,-3.8025570878887582,Gloucestershire,Gloucestershire,Cranham
4038,"Knock Hill, Scottish Borders",-290754,7496747,3.726810411447693e-12,-3.8016669778722036,Scottish Borders,Berwickshire,Gordon
4039,"Wrunklaw, Scottish Borders (Wrinklaw; Runklie; Horseupcleugh)",-281048,7522315,3.558153238292527e-12,-3.8017126661645975,Scottish Borders,Berwickshire,Longformacus
4040,"Kingsrig, Scottish Borders (Kingrig)",-264326,7488546,3.6006333212168334e-12,-3.8017010106077027,Scottish Borders,Berwickshire,Eccles
4041,"Springhill, Scottish Borders (Birgham Haugh)",-260340,7487255,3.5599805782550905e-12,-3.801712162678939,Scottish Borders,Berwickshire,Eccles
4043,"Blaise Castle, City of Bristol (Henbury)",-293684,6710630,1.490828793762979e-12,-3.802475192494043,City of Bristol,Gloucestershire,NA
4044,"King's Weston Down Camp, City of Bristol (King's Weston Hill Camp)",-294002,6710274,1.4905759579030374e-12,-3.8024753248168333,City of Bristol,Gloucestershire,NA
4045,"King's Weston Hill, City of Bristol",-295024,6709846,1.4916345522157044e-12,-3.80247477090706,City of Bristol,Gloucestershire,NA
4046,"The Chesters, Fogo, Scottish Borders (Chesters, Marchmont)",-268869,7502909,3.6046810978203966e-12,-3.8016999052908487,Scottish Borders,Berwickshire,Fogo
4047,"Lintmill Bridge, Scottish Borders (Blackadder Water)",-269884,7500843,3.6214666979115023e-12,-3.8016953314273563,Scottish Borders,Berwickshire,Greenlaw
4048,"Belchester, Scottish Borders",-259550,7495877,3.5363120172968364e-12,-3.8017186988671328,Scottish Borders,Berwickshire,Eccles
4049,"Maiden Castle, Swaledale, North Yorkshire",-218995,7242143,5.309878711718605e-13,-3.8031806090211484,North Yorkshire,Yorkshire,Grinton
4050,"Hardacres Hill, Scottish Borders",-268297,7493009,3.6306626810610562e-12,-3.8016928322617396,Scottish Borders,Berwickshire,Eccles
4051,"Cockburn Law, Scottish Borders",-264468,7524755,3.4111333077627307e-12,-3.8017538144065446,Scottish Borders,Berwickshire,Duns
4052,"Preston Cleugh, Scottish Borders (Bunkle Edge; Prestoncleugh)",-259116,7524106,3.3567364850234367e-12,-3.80176937058046,Scottish Borders,Berwickshire,Bunkle And Preston
4053,"Preston Haugh, Scottish Borders",-263380,7521294,3.431049915532119e-12,-3.801748164477248,Scottish Borders,Berwickshire,Duns
4054,"Cumledge Mill, Scottish Borders",-259610,7519560,3.40304503264011e-12,-3.8017561158273754,Scottish Borders,Berwickshire,Bunkle And Preston
4055,"Duns Law, Scottish Borders",-260976,7515732,3.449538859216595e-12,-3.801742941146591,Scottish Borders,Berwickshire,Duns
4056,"Cairnbank, Scottish Borders",-258753,7514069,3.4353978400702675e-12,-3.801746934277943,Scottish Borders,Berwickshire,Duns
4057,"Raecleugh Head Hill, Scottish Borders",-268330,7513611,3.539646708393753e-12,-3.801717776027936,Scottish Borders,Berwickshire,Langton
4059,"Castle Hill, Crewkerne, Somerset",-314582,6602560,1.0125326161445731e-12,-3.8027621918673815,Somerset,Somerset,West Crewkerne
4060,"Bat's Castle, Somerset (Bat's Castle Camp; Caesar's Camp)",-383916,6651309,1.292418022844071e-12,-3.8025845512181116,Somerset,Somerset,Carhampton
4061,"Raecleugh Head, Scottish Borders",-268237,7512918,3.543557618950571e-12,-3.8017166945425984,Scottish Borders,Berwickshire,Langton
4062,"Raecleuch Head, Scottish Borders",-268004,7512617,3.5435032925575235e-12,-3.801716709559465,Scottish Borders,Berwickshire,Langton
4063,"Ewieside Hill, Scottish Borders",-262401,7540829,3.2119188216186856e-12,-3.801811711049655,Scottish Borders,Berwickshire,Cockburnspath
4064,"Coombe Hill, City of Bristol",-293266,6710343,1.4891434900912352e-12,-3.802476074817942,City of Bristol,Gloucestershire,NA
4065,"Big Chesters, Bowshiel, Scottish Borders",-259990,7538427,3.213403537461195e-12,-3.8018112698896744,Scottish Borders,Berwickshire,Cockburnspath
4066,"Oldbury Court, City of Bristol",-281139,6708117,1.455811561992877e-12,-3.8024936786294488,City of Bristol,Gloucestershire,NA
4067,"Mid Chesterfield, Stockbridge, Scottish Borders",-262675,7542237,3.1972707725793862e-12,-3.8018160715660874,Scottish Borders,Berwickshire,Cockburnspath
4068,"Aldebury, City of Bristol",-287140,6700149,1.4480929461669238e-12,-3.802497797411513,City of Bristol,Gloucestershire,NA
4069,"Edin's Hall, Scottish Borders (Edinshall)",-263265,7525741,3.388977891250992e-12,-3.8017601280861086,Scottish Borders,Berwickshire,Duns
4070,"Shannabank Hill, Scottish Borders (Shannobank)",-267113,7530370,3.381459474201634e-12,-3.8017622775410826,Scottish Borders,Berwickshire,Abbey St Bathans
4071,"Clifton Hill, Scottish Borders (Cliftonhill Field; Hoprig; Dovecot Hall)",-264458,7544290,3.1902254653363648e-12,-3.8018181741010877,Scottish Borders,Berwickshire,Cockburnspath
4072,"Coldstream, Scottish Borders (Cottage Hospital, Coldstream)",-252392,7488270,3.4592000405276354e-12,-3.8017402199623644,Scottish Borders,Berwickshire,Coldstream
4073,"Greenknowe, Scottish Borders (Bellshiel)",-254722,7507166,3.4276391885012973e-12,-3.801749130311059,Scottish Borders,Berwickshire,Edrom
4074,"Milne Graden, Scottish Borders (Littlehaugh Shiel; Milne Graden Policies)",-245223,7496532,3.3309854860608087e-12,-3.801776799624508,Scottish Borders,Berwickshire,Coldstream
4075,"Lennelhill, Scottish Borders",-247063,7494294,3.3677660891041985e-12,-3.801766201438969,Scottish Borders,Berwickshire,Coldstream
4076,"Milne Graden, Scottish Borders (Hamilton House; Milne Graden Policies)",-244118,7498242,3.3063576590521532e-12,-3.8017839443546353,Scottish Borders,Berwickshire,Coldstream
4077,"Hatchednize, Scottish Borders",-256583,7493269,3.5068558065678717e-12,-3.8017268785423295,Scottish Borders,Berwickshire,Coldstream
4078,"Hirsel Law, Scottish Borders (The Hirsel Policies)",-253731,7492532,3.4709734103309863e-12,-3.801736911419346,Scottish Borders,Berwickshire,Coldstream
4079,"Coldstream, Scottish Borders",-250031,7489764,3.4231568636861398e-12,-3.8017504006729297,Scottish Borders,Berwickshire,Coldstream
4080,"Hatchednize, Scottish Borders",-256482,7492881,3.5064190246040484e-12,-3.801727000212476,Scottish Borders,Berwickshire,Coldstream
4081,"Ninewells, Scottish Borders",-246463,7516957,3.236831830395706e-12,-3.8018043283528833,Scottish Borders,Berwickshire,Chirnside
4082,"Stuartslaw, Scottish Borders",-247410,7516997,3.2519692655629718e-12,-3.8017998629774676,Scottish Borders,Berwickshire,Edrom
4083,"Oldcastles, Scottish Borders (Billiemire Burn)",-247000,7522765,3.196260430312324e-12,-3.8018163728731778,Scottish Borders,Berwickshire,Chirnside
4084,"Billie Mains, Scottish Borders (Auchencrow Mains)",-247305,7523709,3.1925347627294843e-12,-3.801817484559381,Scottish Borders,Berwickshire,Coldingham
