Main_Atlas_Number,Main_Display_Name,Location_X,Location_Y,Density,Density_trans,Location_Current_County,Location_Historic_County,Location_Current_Parish
1365,"Dumbarton Castle, West Dunbartonshire (Dumbarton Rock; Dumbarton Military Hospital)",-507984,7545836,9.233133822288155e-13,-1.9999980782160556,West Dunbartonshire,Dunbartonshire,Dumbarton
1367,"Beacon Ring, Powys (Caer Digoll)",-343789,6917614,1.6137474293268982e-12,-1.9999974593328205,Powys,Montgomeryshire,Forden with Leighton and Trelystan
1370,"Cefn Llan, Powys (Cefnllan)",-353188,6899247,1.7277424105357264e-12,-1.9999973711276862,Powys,Montgomeryshire,Llandyssil
1371,"Cefn-y-Coed, Powys",-353477,6896824,1.7377380675752685e-12,-1.9999973635341326,Powys,Montgomeryshire,Kerry
1372,"Roundton, Powys",-338718,6899832,1.666181350078969e-12,-1.9999974183870546,Powys,Montgomeryshire,Churchstoke
1373,"Castle Ring, Old Churchstoke, Powys",-339519,6899606,1.6710051227086057e-12,-1.999997414652733,Powys,Montgomeryshire,Churchstoke
1374,"Pentre Wood, Powys (Pentre Camp)",-340668,6894012,1.6970927499422528e-12,-1.9999973945497511,Powys,Montgomeryshire,Churchstoke
1376,"Caer Din, Powys (Caer Din Ring)",-341972,6891198,1.7128946673702394e-12,-1.9999973824479624,Powys,Montgomeryshire,Churchstoke
1377,"Cwm Cefn-y-Gaer, Powys (Cefn-y-Gaer)",-366367,6858434,1.8693320127149583e-12,-1.999997265529658,Powys,Radnorshire,Landdewi Ystradenny
1378,"y Gaer, Llandewi Ystradenni, Powys",-367426,6858212,1.8715017138462377e-12,-1.9999972639431922,Powys,Radnorshire,Llandewi Ystradenni
1379,"Coed Swydd, Powys (Coed-Swydd)",-363630,6849686,1.875211075050631e-12,-1.9999972612330694,Powys,Radnorshire,Penybont
1380,"Llandegley Rocks (East Enclosure), Powys",-363860,6845103,1.879803199557642e-12,-1.9999972578816951,Powys,Radnorshire,Penybont
1381,"Glog Hill Camp, Powys (Glog Camp; Glog)",-348131,6856956,1.8220077154667545e-12,-1.9999973003646798,Powys,Radnorshire,Llangunllo
1382,"Castle Ring, Pen Offa, Powys (Castel Ring, Presteigne)",-342449,6848296,1.810858457847903e-12,-1.9999973086371796,Powys,Radnorshire,Old Radnor
1383,"Burfa Bank, Powys (Burfa Camp; Burfa Hillfort; Burva Bank)",-339484,6844105,1.802394830094691e-12,-1.9999973149340193,Powys,Radnorshire,Old Radnor
1384,"Graig Fawr Camp, Hundred House, Powys (Graigfawr)",-364344,6839457,1.8842648409366243e-12,-1.9999972546294669,Powys,Radnorshire,Glascwm
1385,"Wern Camp, Powys",-359096,6831719,1.8748219066329793e-12,-1.9999972615172765,Powys,Radnorshire,Glascwm
1386,"Culoort, Donegal (The Five Fort)",-818402,7426598,2.0472325309194385e-13,-1.9999990950729243,Donegal,Donegal,Culoort
1387,"Doonalt (Dún Alt), Donegal",-975298,7305433,2.4280459848338294e-13,-1.9999990144958681,Donegal,Donegal,Doonalt
1388,"Drumacrin, Donegal",-921908,7261667,2.9467938586899543e-13,-1.9999989143124097,Donegal,Donegal,Drumacrin
1389,"Walls Hill, Renfrewshire (North Castle Walls)",-504856,7517982,1.0068269068197549e-12,-1.9999979931847052,Renfrewshire,Renfrewshire,Lochwinnoch
1390,"Errarooey More (Oirear Dhumhaí Mór), Donegal",-897534,7394121,1.752506502605657e-13,-1.9999991627410192,Donegal,Donegal,Errarooey More
1391,"Derrylahan (Doire Leathan), Donegal",-960410,7290169,2.6829913312673557e-13,-1.9999989640480067,Donegal,Donegal,Derrylahan
1392,"Glengad, Donegal",-798091,7425846,2.284860468164445e-13,-1.999999043995718,Donegal,Donegal,Glengad
1393,"Careg-Wiber Bank, Powys (Carregwiber Bank)",-372118,6841064,1.8962585498020132e-12,-1.9999972459059203,Powys,Radnorshire,Llandrindod Wells
1395,"Castle Bank, Glascwm, Powys",-371488,6835519,1.897654566083449e-12,-1.9999972448923315,Powys,Radnorshire,Glascwm
1396,"Castell-y-Blaidd, Powys",-366031,6874459,1.8369586941167473e-12,-1.9999972893110145,Powys,Radnorshire,Llanbadarn Fynydd
1397,"Cwm Aran, Powys",-362234,6858597,1.860876281078012e-12,-1.9999972717212158,Powys,Radnorshire,Llandewi Ystradenny
1399,"Garth, Nantmel, Powys",-379909,6853654,1.8920885688054704e-12,-1.9999972489357922,Powys,Radnorshire,Nantmel
1400,"Llys-y-Cawr (Giant's Hall), Powys (Allt Dolanog)",-376979,6929442,1.627221777525914e-12,-1.9999974487479328,Powys,Montgomeryshire,Llanfihangel
1401,"Barr Hill, Kilbarchan, Renfrewshire (Wallace's Chair)",-505580,7526593,9.830871230609745e-13,-1.9999980169849996,Renfrewshire,Renfrewshire,Kilbarchan
1402,"Bryn Mawr, Powys",-346353,6939462,1.5098741334498677e-12,-1.9999975424612855,Powys,Montgomeryshire,Llandysilio
1403,"Moel Dolwen Camp, Powys (Moelddolwen Hillfort; Dol Hywel Hillfort)",-389211,6920133,1.6724337661192726e-12,-1.9999974135477843,Powys,Montgomeryshire,Llanerfyl
1404,"Gardden Camp, Powys (Gardden Enclosure; y Gardden)",-381881,6921503,1.669397098698643e-12,-1.9999974158969844,Powys,Montgomeryshire,Llanerfyl
1405,"Moel Bentyrch, Powys (Moel Pentyrch)",-378339,6923075,1.6614110223914757e-12,-1.9999974220853216,Powys,Montgomeryshire,Llanfair Caereinion
1406,"Gortnatraw North (Gort Na Trá), Donegal (Gortnatraw Doon)",-863706,7408025,1.8202663624180774e-13,-1.9999991467084057,Donegal,Donegal,Gortnatraw North
1407,"Illion, Donegal",-946424,7356526,1.894612938802226e-13,-1.9999991294569652,Donegal,Donegal,Illion
1408,"Pen y Gaer, Dwyriw, Powys",-376242,6907692,1.734505667530068e-12,-1.9999973659873445,Powys,Montgomeryshire,Dwyriw
1409,"Cefn Cyfronydd, Powys (Cefn-Cyfronydd)",-363790,6921529,1.655594603147706e-12,-1.9999974266017773,Powys,Montgomeryshire,Castle Caereinion.
1410,"Castell Carno, Powys",-395376,6900654,1.7569263648645095e-12,-1.9999973490180198,Powys,Montgomeryshire,Carno
1411,"y Gaer, Cefn Cloddiau, Powys (y Gaer)",-400105,6890960,1.7896142795887975e-12,-1.9999973244706843,Powys,Montgomeryshire,Trefeglwys
1412,"Craig Rhiwarth, Powys",-379065,6952006,1.4932475777120743e-12,-1.9999975560298056,Powys,Montgomeryshire,Llangynog
1413,"Welfield Camp, Powys (Wellfield Camp)",-379776,6830011,1.9074713713870465e-12,-1.9999972377752653,Powys,Radnorshire,Llanelwedd
1414,"Caer Einon, Powys",-375211,6830498,1.9029665627661893e-12,-1.9999972410389182,Powys,Radnorshire,Llanelwedd
1415,"Gaer, Glascwm, Powys",-371718,6833477,1.898377618762774e-12,-1.9999972443675,Powys,Radnorshire,Glascwm
1416,"Soldier's Mount, Foel, Powys (Foel Hill Mount)",-352465,6941895,1.5168500429656292e-12,-1.9999975367906764,Powys,Montgomeryshire,LLansantffraid
1417,"Hill of Dun, West Dunbartonshire",-499411,7545980,9.750460047901856e-13,-1.9999980251116438,West Dunbartonshire,Dunbartonshire,Old Kilpatrick
1418,"Sheep Hill, West Dunbartonshire",-501762,7545913,9.596689330420348e-13,-1.9999980407461286,West Dunbartonshire,Dunbartonshire,Old Kilpatrick
1419,"Knockinhaglish, Stirling",-493037,7565005,9.668842884690117e-13,-1.9999980333945098,Stirling,Stirlingshire,Drymen
1420,"Pen-Llys, Powys",-370326,6932327,1.6072951137342537e-12,-1.999997464417137,Powys,Montgomeryshire,Llanfihangel
1421,"Bryngwyn Wood Camp, Powys",-357467,6937166,1.5580511061878183e-12,-1.9999975035616522,Powys,Montgomeryshire,Meifod
1423,"Bwlch-y-Cibau, Powys (Bryn Bowlian)",-358610,6936452,1.5648654061417936e-12,-1.9999974981083908,Powys,Montgomeryshire,Meifod
1424,"Bryn-y-Saethau, Powys",-367319,6925527,1.6405954652823669e-12,-1.999997438285367,Powys,Montgomeryshire,Llangyniew
1425,"Gwern Ddu Wood, Powys (Gwern Ddu Wood)",-364269,6925400,1.6366062149092706e-12,-1.9999974414017785,Powys,Montgomeryshire,Meifod
1427,"Ffridd Mathrafal, Powys",-367863,6926475,1.6363185547210538e-12,-1.999997441626646,Powys,Montgomeryshire,Llangyniew
1428,"Knockfola (Cnoc Fola), Donegal",-923548,7391039,1.633249353770978e-13,-1.999999191730403,Donegal,Donegal,Knockfola
1429,"Dunwan Hill, East Renfrewshire",-480298,7501339,1.256633992323628e-12,-1.9999977580062513,East Renfrewshire,Renfrewshire,Eaglesham
1432,"Largysillagh, Donegal (Largy Fort)",-947670,7289733,2.7172417599176195e-13,-1.9999989574566177,Donegal,Donegal,Largysillagh
1433,"Duncarnock, East Renfrewshire (Craig of Carnock)",-488837,7513393,1.1421493901700158e-12,-1.9999978625722092,East Renfrewshire,Renfrewshire,Mearns
1434,"Linsfort, Donegal",-835745,7395179,2.039944399260252e-13,-1.999999096685127,Donegal,Donegal,Linsfort
1435,"Muckross, Donegal",-956476,7286332,2.7392971840784774e-13,-1.9999989532340885,Donegal,Donegal,Muckross
1436,"Craigmaddie, East Dunbartonshire",-476927,7550671,1.1582432601705937e-12,-1.9999978475657871,East Dunbartonshire,Stirlingshire,Baldernock
1437,"Glol Camp, Flintshire",-369738,7037341,8.911443858544502e-13,-1.9999981119911168,Flintshire,Flintshire,Whitford
1438,"Ffridd Faldwyn, Powys",-351419,6902872,1.7077328373988805e-12,-1.9999973863949514,Powys,Montgomeryshire,Montgomery
1441,"Mynydd Rhyd Ddu, Denbighshire",-379674,6986449,1.2579140845838236e-12,-1.9999977568646188,Denbighshire,Merioneth,Betws Gerfil Goch
1442,"Dinas, Trefeglwys, Powys",-402254,6888808,1.7946418521607623e-12,-1.9999973207151311,Powys,Montgomeryshire,Trefeglwys
1443,"Dol-y-Gaer, Powys (y Gaer)",-374709,6768335,1.8068985662634717e-12,-1.9999973115814564,Powys,Brecknockshire,Talybont-on-Usk
1444,"Plas-y-Gaer, Powys",-379311,6784166,1.8523896771568264e-12,-1.9999972779495396,Powys,Brecknockshire,Llanfrynach
1446,"Coed y Caerau, Powys",-373419,6783272,1.8442055613073047e-12,-1.9999972839693954,Powys,Brecknockshire,Talybont-on-Usk
1448,"Cefn Carnedd, Powys",-383967,6890856,1.8023915970271224e-12,-1.9999973149364276,Powys,Montgomeryshire,Llandinam
1449,"Castell-y-Dail, Powys (Pen-y-Castell)",-371317,6890625,1.7972595013995046e-12,-1.999997318761852,Powys,Montgomeryshire,Newtown and Llanllwchaiarn
1450,"Pen Ffawyddog Gaer, Powys (Penffawyddog; Pen Ffawyddog; Ffawyddog Gaer)",-352810,6774631,1.791522845816033e-12,-1.9999973230443815,Powys,Brecknockshire,Llangattock
1451,"Llanerch Farm Enclosure, Powys",-360105,6840004,1.874811377806966e-12,-1.9999972615249662,Powys,Radnorshire,New Radnor
1452,"Llysin Hill, Powys (Llysin Hill, Lower Defended Enslosure; Lysin Hill)",-358677,6855891,1.8563609051641343e-12,-1.9999972750332808,Powys,Radnorshire,Llanfihangel Rhydithon
1453,"Pen-y-Castell, Kerry, Powys (Hubert's Folly; Penycastell; Pen y Gelli)",-364746,6887194,1.798855346295753e-12,-1.9999973175717372,Powys,Montgomeryshire,Kerry
1454,"Llethrau Camp, Powys",-363361,6880255,1.8167855810376998e-12,-1.9999973042362262,Powys,Radnorshire,Beguildy
1455,"Ty'n y Cwm Camp, Powys",-361468,6880549,1.8119218304341861e-12,-1.9999973078470843,Powys,Radnorshire,Beguildy
1456,"Lower Ucheldre Camp, Powys (Ucheldre Camp)",-363983,6905386,1.7304112532367747e-12,-1.999997369098061,Powys,Montgomeryshire,Bettws (Powys)
1457,"Muntermellan, Donegal",-884278,7403494,1.74118392304199e-13,-1.99999916545008,Donegal,Donegal,Muntermellan
1458,"Quinloch Muir, Stirling (Quinlochmore; Quinlochmuir; Catythirst Well)",-487909,7558812,1.0270335873775708e-12,-1.9999979731466877,Stirling,Stirlingshire,Killearn
1459,"Parkmore, Donegal",-879714,7398703,1.8046202577483567e-13,-1.9999991503835552,Donegal,Donegal,Parkmore
1460,"Arngibbon, Stirling (Wester Arngibbon)",-473520,7581928,1.0830959588507407e-12,-1.999997918562075,Stirling,Stirlingshire,Kippen
1461,"Reneely, Donegal",-923650,7285001,2.757154171496499e-13,-1.999998949827791,Donegal,Donegal,Reneely
1462,"Dasher, Stirling (Boquhan Burn; Dasher Wood)",-461241,7582715,1.2145045124109332e-12,-1.999997795908793,Stirling,Stirlingshire,Kippen
1463,"Kemp's Castle, Euchan Water, Dumfries & Galloway",-438309,7431756,1.9112750452996733e-12,-1.9999972350225712,Dumfries & Galloway,Dumfriesshire,Sanquhar
1464,"Dechmont Hill, South Lanarkshire",-461320,7518406,1.452059003863628e-12,-1.9999975899717812,South Lanarkshire,Lanarkshire,Cambuslang
1465,"Redford Glebe, Donegal (Doonglass)",-792654,7418362,2.3589909406474613e-13,-1.9999990286111096,Donegal,Donegal,Redford Glebe
1466,"Meikle Reive, East Dunbartonshire",-465621,7555239,1.2726161351246021e-12,-1.9999977437942158,East Dunbartonshire,Stirlingshire,Campsie
1467,"Townparks, Donegal",-913081,7265952,2.8693928664166953e-13,-1.9999989286657167,Donegal,Donegal,Townparks
1468,"Maglin Beg (Málainn Bhig), Donegal",-977319,7296457,2.5444961914834595e-13,-1.9999989911400113,Donegal,Donegal,Maglin Beg
1469,"Inishdooey (Oileán Dúiche), Donegal (Inishdooey) (Doon Mór (Big Fort))",-908573,7398366,1.6496940832069216e-13,-1.9999991876714744,Donegal (Inishdooey),Donegal,Inishdooey
1470,"Carlston, East Dunbartonshire (Red Burn)",-467118,7547308,1.2824840828087392e-12,-1.9999977350637246,East Dunbartonshire,Stirlingshire,Campsie
1471,"Leckie, Stirling",-456918,7582490,1.2673585424402253e-12,-1.9999977484596008,Stirling,Stirlingshire,Gargunnock
1472,"Tory Island, Donegal (Tory Island) (Balors Fort)",-912176,7412495,1.4852273554625127e-13,-1.999999229227049,Donegal (Tory Island),Donegal,Tory Island
1473,"Giant's Bank, Powys",-361931,6895053,1.7665948040002689e-12,-1.999997341733795,Powys,Montgomeryshire,Llandyssil
1474,"Crug Hywel, Powys (Crucywel)",-348049,6778272,1.789169386710367e-12,-1.9999973248032694,Powys,Brecknockshire,The Vale of Grwyney
1475,"Great Cloddiau, Powys",-360744,6892771,1.772042061190628e-12,-1.9999973376385962,Powys,Montgomeryshire,Kerry
1476,"Pen-y-Gaer, Bettws-Cedewain, Powys (y Pegwn)",-364103,6903770,1.7373288404677227e-12,-1.999997363844587,Powys,Montgomeryshire,Bettws
1477,"Dunmore, Stirling",-472154,7568525,1.1479055010155578e-12,-1.9999978571929615,Stirling,Stirlingshire,Fintry
1478,"Moel y Gaer, Llantysilio, Denbighshire (Moel y Gaer, Cefn)",-361008,6984500,1.2569452129973705e-12,-1.99999775772864,Denbighshire,Denbighshire,Bryneglwys
1479,"Dunbeg, Stirling",-471542,7568939,1.1530356216711227e-12,-1.9999978524100748,Stirling,Stirlingshire,Fintry
1480,"Kippenross, Stirling (Mill of Keir Bank)",-441363,7593474,1.4078621589432906e-12,-1.9999976269326525,Stirling,Perthshire,Dunblane And Lecropt
1482,"Carnduff, Antrim (Duinnagregor)",-698317,7404894,4.4048753081011986e-13,-1.999998672615307,Antrim,Antrim,Carnduff
1483,"Dooninish, Antrim",-715287,7407943,3.9698788782305533e-13,-1.9999987398605032,Antrim,Antrim,Templastragh
1485,"Dunineny Castle, Antrim (Townparks)",-695863,7403040,4.4349278409854886e-13,-1.9999986680949222,Antrim,Antrim,Townparks (Ballycastle)
1486,"Pentre Camp, Llangyniew, Powys (Pen-y-Castell; Pen-y-Gorddin)",-368137,6923399,1.6527061854596758e-12,-1.9999974288475848,Powys,Montgomeryshire,Llangyniew
1487,"Castle Hill, East Dunbartonshire",-453007,7550568,1.4584193054306035e-12,-1.9999975846993516,East Dunbartonshire,Dunbartonshire,Kirkintilloch
1488,"Galboly Lower, Antrim (Dunmall)",-664065,7370778,4.517116452076353e-13,-1.999998655810065,Antrim,Antrim,Gallboly Lower
1489,"Larrybane, Antrim (The Doon)",-707162,7408928,4.228736799230477e-13,-1.9999986994252348,Antrim,Antrim,Larrybane
1490,"Blairlinn, North Lanarkshire (Lenzie Mill)",-444098,7545274,1.6129105506205213e-12,-1.9999974599916925,North Lanarkshire,Lanarkshire,New Monkland
1491,"Sauchie Craig, Stirling (North Third Reservoir)",-444117,7574511,1.4739919820669295e-12,-1.9999975718385703,Stirling,Stirlingshire,St Ninians
1492,"Myot Hill, Falkirk",-440553,7562379,1.5871282117773033e-12,-1.999997480374463,Falkirk,Stirlingshire,Denny
1493,"Carrickagile (Rathlin Island), Antrim (Rathlin Island)",-687392,7418088,5.057779332404346e-13,-1.999998577638677,Antrim (Rathlin Island),Antrim,Carrickagile
1494,"Braes, Falkirk",-437721,7566505,1.6080214130928147e-12,-1.9999974638443163,Falkirk,Stirlingshire,Dunipace
1495,"Carravindoon (Rathlin Island), Antrim (Rathlin Island) (Doon Point)",-687865,7414817,4.961957806589177e-13,-1.9999985911766887,Antrim (Rathlin Island),Antrim,Carravindoon
1496,"Gallow Hill, Bridge of Allan, Stirling (Knock Hill)",-441059,7590967,1.4261181170412033e-12,-1.999997611596251,Stirling,Perthshire,Dunblane And Lecropt
1497,"The Mount, Pen-y-Lan, Newport (Pen y Parc Newydd; Pen-y-Lan Camp)",-341864,6720557,1.607221608196601e-12,-1.9999974644751168,Newport,Monmouthshire,Michaelstone-y-fedw
1498,"Burry Holmes, Swansea",-480215,6729766,1.6282325811011823e-12,-1.999997447955658,Swansea,Glamorgan,"Llangennith, Llanmadoc and Cheriton"
1499,"Harding's Down West Camp, Swansea (Harding's Down Lower Camp)",-474423,6727047,1.6271407176780604e-12,-1.999997448811479,Swansea,Glamorgan,"Llangennith, Llanmadoc and Cheriton"
1500,"Harding's Down, North Camp, Swansea",-474056,6727139,1.628341240278358e-12,-1.9999974478705047,Swansea,Glamorgan,"Llangennith, Llanmadoc and Cheriton"
1501,"Harding's Down, East Camp, Swansea (Harding's Down Upper Camp)",-473983,6726835,1.626920349154437e-12,-1.9999974489842423,Swansea,Glamorgan,"Llangennith, Llanmadoc and Cheriton"
1502,"Langlands, Falkirk (Carr's Hill)",-433290,7567864,1.6669656411911017e-12,-1.9999974177795283,Falkirk,Stirlingshire,Dunipace
1503,"The Bulwark, Llanmadoc Hill, Swansea (The Bulwark, Llanmadog Hill)",-473124,6730262,1.6459727698603065e-12,-1.9999974340905942,Swansea,Glamorgan,"Llangennith, Llanmadoc and Cheriton"
1504,"Roulston Scar, North Yorkshire (Sutton Bank; Casten Dike)",-134884,7213231,2.41405437897567e-13,-1.9999990173394524,North Yorkshire,Yorkshire,Kilburn High and Low
1505,"Rhiwderin Camp, Newport",-341048,6725174,1.623109511199095e-12,-1.9999974519736963,Newport,Monmouthshire,Graig
1506,"Castle Steads, Caldbergh, North Yorkshire (Crundell Hill)",-204853,7220234,4.164859576642681e-13,-1.999998709285535,North Yorkshire,Yorkshire,Caldbergh with East Scrafton
1507,"Tredegar Camp, Newport (Tredegar Hillfort)",-336931,6723800,1.6125283320948677e-12,-1.9999974602926687,Newport,Monmouthshire,Gaer
1508,"Maendy Camp, Rhondda Cynon Taff",-390567,6736843,1.7065907272512768e-12,-1.9999973872690706,Rhondda Cynon Taff,Glamorgan,Treorchy
1509,"Graig-y-Saeson, Newport (y Gaer; Coed-y-Defaid)",-339519,6722732,1.6122694704274018e-12,-1.9999974604965285,Newport,Monmouthshire,Coedkernew
1510,"Ballygill North (Rathlin Island), Antrim (Rathlin Island) (Doon na Giall)",-694728,7422512,4.922996055893943e-13,-1.9999985967186944,Antrim (Rathlin Island),Antrim,Ballygill North
1511,"Easter Row, Stirling (Mill of Torr)",-447829,7591854,1.3342791537393887e-12,-1.999997689779964,Stirling,Perthshire,Dunblane And Lecropt
1512,"Mote Hill, Stirling",-438923,7583880,1.4950909636030021e-12,-1.9999975545217534,Stirling,Stirlingshire,Stirlin
1513,"Cloghaunsavaun, Clare",-1095181,6908763,4.4515715618336937e-13,-1.9999986655980273,Clare,Clare,Cloghaunsavaun
1514,"Gillies Hill, Stirling",-443187,7578896,1.4639469505452811e-12,-1.9999975801264904,Stirling,Stirlingshire,St Ninians
1515,"Tor-Gro, Swansea",-470271,6731640,1.6579483492710163e-12,-1.9999974247731367,Swansea,Glamorgan,"Llangennith, Llanmadoc and Cheriton"
1516,"Stembridge Camp, Swansea",-468771,6728300,1.6437477794584446e-12,-1.999997435825451,Swansea,Glamorgan,Llanrhidian Lower
1517,"Kilbaha South (Horse Island), Clare (Horse Island) (Dunmore)",-1100952,6901210,4.39202671297529e-13,-1.9999986745526472,Clare (Horse Island),Clare,Kilbaha
1518,"Caerau Camp, Ely, Cardiff (Caerau)",-361661,6704367,1.5558271794178477e-12,-1.999997505343968,Cardiff,Glamorgan,Caerau
1519,"Kilbaha South, Clare (Dundahlin)",-1103480,6901686,4.340785766415851e-13,-1.9999986823072033,Clare,Clare,Kilbaha South
1520,"Stirling, King's Knot, Stirling",-439658,7582380,1.4934695315257315e-12,-1.9999975558481786,Stirling,Stirlingshire,Stirling
1521,"Tullig, Clare (Doondoillroe)",-1091422,6911269,4.4972933790633134e-13,-1.9999986587627534,Clare,Clare,Tullig
1523,"Pen'r-Allt, Llanidloes, Powys (Penrallt Hillfort, Llanidloes)",-394851,6883778,1.820807515277734e-12,-1.9999973012539836,Powys,Montgomeryshire,Llanidloes
1525,"Bryn Alun Camp, Wrexham (Bryn Alyn Camp; Caer Alyn; Fox Covert)",-333935,6997125,1.088619446253263e-12,-1.9999979132614478,Wrexham,Denbighshire,Llay
1526,"yr Allt, Llangedwyn, Powys",-355183,6947677,1.4900087074550356e-12,-1.9999975586817433,Powys,Denbighshire,Llangedwyn
1527,"Roft Promontory Fort, Wrexham (Rofft Promontory Fort; Marford Ford)",-329497,7000768,1.0455415950854642e-12,-1.999997954965433,Wrexham,Flintshire,Gresford
1528,"Bedd-y-Cawr, St Asaph, Denbighshire",-387391,7026821,9.669892446262426e-13,-1.9999980332877743,Denbighshire,Denbighshire,Cefnmeiriadog
1529,"Afon Tarell, Powys (Waenfaeog Hillfort; Llwyncelyn-Fawr)",-385766,6784055,1.8574536221407618e-12,-1.999997274231395,Powys,Brecknockshire,Glyn Tarell
1530,"Ystrad Faelog Hillort, Powys",-388688,6895612,1.7831279293903236e-12,-1.999997329323734,Powys,Montgomeryshire,Caersws
1532,"Caer Fawr, Llanelwedd, Powys (Gaer Fawr)",-376140,6830538,1.9039947759237432e-12,-1.9999972402936563,Powys,Radnorshire,Llanelwedd
1533,"Cwm Berwyn, Powys",-373777,6833439,1.9010673022683964e-12,-1.999997242416056,Powys,Radnorshire,Glascwm
1536,"New Pieces, Powys",-338557,6931195,1.5214548218882854e-12,-1.9999975330546647,Powys,Montgomeryshire,Bausley with Criggion
1537,"Tan-y-Llan, Denbighshire",-375179,6997924,1.1745137657518313e-12,-1.9999978325002739,Denbighshire,Denbighshire,Clocaenog
1539,"Rink Hill, Scottish Borders",-314610,7476278,3.663734334581027e-12,-1.9999961718232357,Scottish Borders,Selkirkshire,Caddonfoot
