fig_no,file_name,title
156,hillforts_primer_part05-156-topo.png,Density   Enclosing NW Quadrant (1) 
157,hillforts_primer_part05-157-topo.png,Enclosing NE Quadrant (2)
158,hillforts_primer_part05-158-topo.png,Density   Enclosing NE Quadrant (2) 
159,hillforts_primer_part05-159-topo.png,Enclosing SE Quadrant (2)
160,hillforts_primer_part05-160-topo.png,Density   Enclosing SE Quadrant (2) 
161,hillforts_primer_part05-161-topo.png,Enclosing SW Quadrant (2)
162,hillforts_primer_part05-162-topo.png,Density   Enclosing SW Quadrant (2) 
163,hillforts_primer_part05-163-topo.png,Enclosing NW Quadrant (2)
164,hillforts_primer_part05-164-topo.png,Density   Enclosing NW Quadrant (2) 
165,hillforts_primer_part05-165-topo.png,Enclosing NE Quadrant (3)
166,hillforts_primer_part05-166-topo.png,Density   Enclosing NE Quadrant (3) 
167,hillforts_primer_part05-167-topo.png,Enclosing SE Quadrant (3)
168,hillforts_primer_part05-168-topo.png,Density   Enclosing SE Quadrant (3) 
169,hillforts_primer_part05-169-topo.png,Enclosing SW Quadrant (3)
170,hillforts_primer_part05-170-topo.png,Density   Enclosing SW Quadrant (3) 
171,hillforts_primer_part05-171-topo.png,Enclosing NW Quadrant (3)
172,hillforts_primer_part05-172-topo.png,Density   Enclosing NW Quadrant (3) 
173,hillforts_primer_part05-173-topo.png,Enclosing NE Quadrant (4)
174,hillforts_primer_part05-174-topo.png,Enclosing SE Quadrant (4)
175,hillforts_primer_part05-175-topo.png,Enclosing SW Quadrant (4)
176,hillforts_primer_part05-176-topo.png,Enclosing NW Quadrant (4)
177,hillforts_primer_part05-177-topo.png,Enclosing NE Quadrant (5+)
178,hillforts_primer_part05-178-topo.png,Enclosing SE Quadrant (5+)
179,hillforts_primer_part05-179-topo.png,Enclosing SW Quadrant (5+)
180,hillforts_primer_part05-180-topo.png,Enclosing NW Quadrant (5+)
181,hillforts_primer_part05-181-topo.png,Ditches; Ramparts and Quadrant by Number
182,hillforts_primer_part05-182-topo.png,Quadrant 0
183,hillforts_primer_part05-183-topo.png,Quadrant 1
184,hillforts_primer_part05-184-topo.png,Quadrant 2
185,hillforts_primer_part05-185-topo.png,Quadrant 3
186,hillforts_primer_part05-186-topo.png,Enclosing Multiperiod 
187,hillforts_primer_part05-187-topo.png,Density   Enclosing Multiperiod 
188,hillforts_primer_part05-188-topo.png,Enclosing Circuit 
189,hillforts_primer_part05-189-topo.png,Density   Enclosing Circuit 
190,hillforts_primer_part05-190-topo.png,Enclosing Current Part Uni 
191,hillforts_primer_part05-191-topo.png,Density   Enclosing Current Part Uni 
192,hillforts_primer_part05-192-topo.png,Enclosing Current Uni 
193,hillforts_primer_part05-193-topo.png,Density   Enclosing Current Univallate 
194,hillforts_primer_part05-194-topo.png,Enclosing Current Part Bi 
195,hillforts_primer_part05-195-topo.png,Density   Enclosing Current Part Bivallate 
196,hillforts_primer_part05-196-topo.png,Enclosing Current Bi 
197,hillforts_primer_part05-197-topo.png,Density   Enclosing Current Bivallate 
198,hillforts_primer_part05-198-topo.png,Enclosing Current Part Multi 
199,hillforts_primer_part05-199-topo.png,Density   Enclosing Current Part Multivallate 
200,hillforts_primer_part05-200-topo.png,Enclosing Current Multi 
201,hillforts_primer_part05-201-topo.png,Density   Enclosing Current Multivallate 
202,hillforts_primer_part05-202-topo.png,Enclosing Current Unknown 
203,hillforts_primer_part05-203-topo.png,Enclosing Current Count by Region
204,hillforts_primer_part05-204-topo.png,Enclosing Current Percentage by Region
205,hillforts_primer_part05-205-topo.png,Current Curcuit
206,hillforts_primer_part05-206-topo.png,Enclosing Period Part Uni 
207,hillforts_primer_part05-207-topo.png,Enclosing Period Uni 
208,hillforts_primer_part05-208-topo.png,Density   Enclosing Period Univallate 
209,hillforts_primer_part05-209-topo.png,Enclosing Period Part Bi 
210,hillforts_primer_part05-210-topo.png,Enclosing Period Bi 
211,hillforts_primer_part05-211-topo.png,Enclosing Period Part Multi 
212,hillforts_primer_part05-212-topo.png,Enclosing Period Multi 
213,hillforts_primer_part05-213-topo.png,Enclosing Surface None 
214,hillforts_primer_part05-214-topo.png,Density   Enclosing Surface None 
215,hillforts_primer_part05-215-topo.png,Enclosing Surface Bank 
216,hillforts_primer_part05-216-topo.png,Density   Enclosing Surface Bank 
217,hillforts_primer_part05-217-topo.png,Enclosing Surface Wall 
218,hillforts_primer_part05-218-topo.png,Density   Enclosing Surface Wall 
219,hillforts_primer_part05-219-topo.png,Enclosing Surface Rubble 
220,hillforts_primer_part05-220-topo.png,Density   Enclosing Surface Rubble 
221,hillforts_primer_part05-221-topo.png,Enclosing Surface Walk 
222,hillforts_primer_part05-222-topo.png,Enclosing Surface Timber 
223,hillforts_primer_part05-223-topo.png,Enclosing Surface Vitrification 
224,hillforts_primer_part05-224-topo.png,Density   Enclosing Surface Vitrification 
225,hillforts_primer_part05-225-topo.png,Enclosing Surface Burning 
226,hillforts_primer_part05-226-topo.png,Enclosing Surface Palisade 
227,hillforts_primer_part05-227-topo.png,Density   Enclosing Surface Palisade 
228,hillforts_primer_part05-228-topo.png,Enclosing Surface Counter Scarp 
229,hillforts_primer_part05-229-topo.png,Density   Enclosing Surface Counter Scarp 
230,hillforts_primer_part05-230-topo.png,Enclosing Surface Berm 
231,hillforts_primer_part05-231-topo.png,Density   Enclosing Surface Burm 
232,hillforts_primer_part05-232-topo.png,Enclosing Surface Unfinished 
233,hillforts_primer_part05-233-topo.png,Density   Enclosing Surface Unfinished 
234,hillforts_primer_part05-234-topo.png,Enclosing Surface Other 
235,hillforts_primer_part05-235-topo.png,Enclosing Surface Count by Region
236,hillforts_primer_part05-236-topo.png,Enclosing Surface Count by Region
237,hillforts_primer_part05-237-topo.png,Enclosing Excavation Nothing 
238,hillforts_primer_part05-238-topo.png,Density   Enclosing Excavation Nothing 
239,hillforts_primer_part05-239-topo.png,Enclosing Excavation Bank 
240,hillforts_primer_part05-240-topo.png,Density   Enclosing Excavation Bank 
241,hillforts_primer_part05-241-topo.png,Enclosing Excavation Wall 
242,hillforts_primer_part05-242-topo.png,Density   Enclosing Excavation Wall 
243,hillforts_primer_part05-243-topo.png,Enclosing Excavation Murus 
244,hillforts_primer_part05-244-topo.png,Enclosing Excavation Timber Framed 
245,hillforts_primer_part05-245-topo.png,Enclosing Excavation Timber Laced 
246,hillforts_primer_part05-246-topo.png,Enclosing Excavation Vitrification 
247,hillforts_primer_part05-247-topo.png,Enclosing Excavation Burning 
248,hillforts_primer_part05-248-topo.png,Enclosing Excavation Palisade 
249,hillforts_primer_part05-249-topo.png,Density   Enclosing Excavation Palisade 
250,hillforts_primer_part05-250-topo.png,Enclosing Excavation Counter Scarp 
251,hillforts_primer_part05-251-topo.png,Enclosing Excavation Berm 
252,hillforts_primer_part05-252-topo.png,Enclosing Excavation Unfinished 
253,hillforts_primer_part05-253-topo.png,Enclosing Excavation Other 
254,hillforts_primer_part05-254-topo.png,Enclosing Excavation No Known 
255,hillforts_primer_part05-255-topo.png,Enclosing Gang Working 
256,hillforts_primer_part05-256-topo.png,Enclosing Ditches 
257,hillforts_primer_part05-257-topo.png,Density   Enclosing Ditches 
258,hillforts_primer_part05-258-topo.png,Enclosing Excavation Count by Region
259,hillforts_primer_part05-259-topo.png,Enclosing Excavation Count by Region (excluding No Known)
260,hillforts_primer_part05-260-topo.png,Enclosing Excavation Percentage by Region
261,hillforts_primer_part05-261-topo.png,Enclosing Excavation Percentage by Region (excluding No Known)
262,hillforts_primer_part05-262-topo.png,Annex 
263,hillforts_primer_part05-263-topo.png,Density   Annex 
264,hillforts_primer_part05-264-topo.png,Annex by Region
